nom,roadname,gestionnaire,parc_id,sens_aire,nature,core,double,amenageur,operateur,p_cum,p_max,id_station_itinerance,station_id
,,,2384,,aire de service,False,,Tesla,Tesla,2400.0,150.0,FRTSLP1744,17293
A9 - MONTPELLIER FABREGUES NORD,,ASF,2118,nord,aire de service,True,,CityFMET,SPIE CityNetworks,4990.0,300.0,FREVAP34095A,10241
A9 - MONTPELLIER FABREGUES NORD,,ASF,2118,nord,aire de service,True,,TotalEnergies Marketing France,TotalEnergies Marketing France,1325.0,175.0,FRHPCPNF080266TOTEM,11133
A9 - MONTPELLIER FABREGUES SUD,,ASF,2228,sud,aire de service,True,,,,,,,
Gigean Nord,,,1357,nord,aire de repos,True,,Electra,Electra,3122.0,400.0,FRELCP12954427,9640
Gigean Sud,,,1358,sud,aire de repos,True,,,,,,,
Loupian,,,1350,,aire de repos,True,,Electra,Electra,5322.0,400.0,FRELCP12954387,9626
Meze,,,1349,,aire de repos,True,,,,,,,
A9 - BEZIERS MONTBLANC SUD,,ASF,2117,sud,aire de service,True,,Shell Recharge,Shell Recharge,3038.0,300.0,FRSHEP5222202,16584
A9 - BEZIERS MONTBLANC NORD,,ASF,2230,nord,aire de service,True,,Shell Recharge,Shell Recharge,3038.0,300.0,FRSHEP5315540,16592
Florensac Nord,,,1343,nord,aire de repos,True,,,,,,,
Florensac Sud,,,1344,sud,aire de repos,True,,,,,,,
Fontcouverte,,,1319,,aire de repos,True,,,,,,,
La Peyriere,,,1320,,aire de repos,True,,,,,,,
A61 - LES CORBIERES SUD,,ASF,2232,sud,aire de service,True,,Ionity,Ionity,4486.0,350.0,FRIOYP9587356,11625
A61 - LES CORBIERES NORD,,ASF,2113,nord,aire de service,True,,Ionity,Ionity,2943.0,350.0,FRIOYP9587314,11603
Gasparets,,,1305,,aire de repos,True,,Electra,Electra,4522.0,400.0,FRELCP12954401,9631
Sigean,,,1306,,aire de repos,True,,,,,,,
Bages,,,1311,,aire de repos,True,,Electra,Electra,3922.0,400.0,FRELCP12954400,9630
Prat de Cest,,,1312,est,aire de repos,True,,,,,,,
Bizanet Nord,,,1317,nord,aire de repos,True,,,,,,,
Bizanet Sud,,,1318,sud,aire de repos,True,,,,,,,
Narbonne Joncquieres,,,1316,,aire de repos,True,,,,,,,
Pech-Loubat,,,1315,,aire de repos,True,,,,,,,
A9 - NARBONNE VINASSAN SUD,,ASF,1230,sud,aire de service,True,,,,,,,
A9 - NARBONNE VINASSAN NORD,,ASF,2111,nord,aire de service,True,,Ionity,Ionity,2943.0,350.0,FRIOYP9587275,11591
,,,2424,,aire de service,True,,TotalEnergies Marketing France,TotalEnergies Marketing France,1150.0,175.0,FRHPCPNF059472TOTEM,10967
Lespignan Nord,,,1330,nord,aire de repos,True,,Allego,Allego,600.0,300.0,FRALLPGO800006,5272
Lespignan Nord,,,1330,nord,aire de repos,True,,Allego,Allego,600.0,300.0,FRALLPGO800066,5315
Lespignan Nord,,,1330,nord,aire de repos,True,,Allego,Allego,600.0,300.0,FRALLPGO800068,5317
Lespignan Nord,,,1330,nord,aire de repos,True,,Allego,Allego,600.0,300.0,FRALLPGO800083,5324
Lespignan Nord,,,1330,nord,aire de repos,True,,Allego,Allego,600.0,300.0,FRALLPGO800252,5424
Lespignan Nord,,,1330,nord,aire de repos,True,,Allego,Allego,650.0,300.0,FRALLPGO800407,5493
Lespignan Nord,,,1330,nord,aire de repos,True,,Allego,Allego,44.0,22.0,FRALLPGO800728,5613
Lespignan Sud,,,1331,sud,aire de repos,True,,Allego,Allego,600.0,300.0,FRALLPGO800067,5316
Lespignan Sud,,,1331,sud,aire de repos,True,,Allego,Allego,600.0,300.0,FRALLPGO800074,5322
Lespignan Sud,,,1331,sud,aire de repos,True,,Allego,Allego,600.0,300.0,FRALLPGO800139,5368
Lespignan Sud,,,1331,sud,aire de repos,True,,Allego,Allego,600.0,300.0,FRALLPGO800141,5370
Lespignan Sud,,,1331,sud,aire de repos,True,,Allego,Allego,600.0,300.0,FRALLPGO800265,5437
Lespignan Sud,,,1331,sud,aire de repos,True,,Allego,Allego,650.0,300.0,FRALLPGO800406,5492
Lespignan Sud,,,1331,sud,aire de repos,True,,Allego,Allego,44.0,22.0,FRALLPGO800740,5619
Pia,,,1300,,aire de repos,True,,Electra,Electra,2722.0,400.0,FRELCP12954206,9572
Pia,,,1300,,aire de repos,True,,Electra,Electra,2722.0,400.0,FRELCP12954207,9573
Rivesaltes,,,2115,,aire de repos,True,,,,,,,
Salses Est,,,1301,est,aire de repos,True,,,,,,,
Salses Ouest,,,1302,ouest,aire de repos,True,,,,,,,
Fitou Est,,,1303,est,aire de repos,True,,,,,,,
Fitou Ouest,,,1304,ouest,aire de repos,True,,,,,,,
A9 - LA PALME EST,,ASF,2116,est,aire de service,True,,TotalEnergies Marketing France,TotalEnergies Marketing France,2400.0,300.0,FRHPCPNF080363TIERSTOTEM,11163
A9 - LA PALME OUEST,,ASF,2233,ouest,aire de service,True,,CityFMET,SPIE CityNetworks,2260.0,300.0,FREVAP11188A,10219
Contrôle Frontalier Sud,,,1229,sud,aire de service,True,,,,,,,
Contrôle Frontalier Nord,,,1228,nord,aire de service,True,,,,,,,
A9 - VILLAGE CATALAN EST,,ASF,2229,est,aire de service,True,,Ionity,Ionity,1543.0,350.0,FRIOYP9587470,11664
A9 - VILLAGE CATALAN EST,,ASF,2229,est,aire de service,True,,Ionity,Ionity,1543.0,350.0,FRIOYP9587474,11667
Village Catalan Ouest,,,2114,ouest,aire de service,True,,,,,,,
Pavillons Est,,,1298,est,aire de repos,True,,,,,,,
Pavillons Ouest,,,1299,ouest,aire de repos,True,,,,,,,
,,,2386,,aire de service,False,,,,,,,
A55 - GIGNAC LA NERTHE,,ASF,2237,,aire de service,False,,TotalEnergies Marketing France,TotalEnergies Marketing France,500.0,150.0,FRHPCPNF059602TOTEM,10977
A55 - GIGNAC REBUTY,,ASF,2126,,aire de service,False,,Electra,Electra,2644.0,300.0,FRELCP12953936,9393
A7 - VITROLLES,,ASF,2127,,aire de service,False,,Electra,Electra,3244.0,300.0,FRELCP12953939,9396
A51 - LA CHAMPOUSE,,ASF,2246,,aire de service,True,,CityFMET,SPIE CityNetworks,4154.0,300.0,FREVAP13015A,10220
A51 - LES CHABAUDS,,ASF,2124,,aire de service,True,,ENGIE Vianeo,ENGIE Vianeo,2250.5,300.0,FRVIAP103108,18130
A8 - LE CANAVER,,ESCOTA,2138,,aire de service,True,,TotalEnergies Marketing France,TotalEnergies Marketing France,1043.0,150.0,FRHPCPNF059499TOTEMSA,10969
Jas Pelicot,,,1351,,aire de repos,True,,,,,,,
A8 - VIDAUBAN NORD,,ESCOTA,2241,nord,aire de service,True,,TotalEnergies Marketing France,TotalEnergies Marketing France,2650.0,300.0,FRHPCPNF080371TIERSTOTEM,11166
A8 - VIDAUBAN SUD,,ESCOTA,2139,sud,aire de service,True,,Ionity,Ionity,2243.0,350.0,FRIOYP9587460,11659
A8 - VIDAUBAN SUD,,ESCOTA,2139,sud,aire de service,True,,Tesla,Tesla,3000.0,150.0,FRTSLP5670,17501
Gonfaron,,,1338,,aire de repos,False,,,,,,,
Sigues,,,1339,,aire de repos,False,,,,,,,
Lauvets,,,1335,,aire de repos,False,,,,,,,
Suvé du vent,,,1332,,aire de repos,False,,,,,,,
Candumy,,,1345,,aire de repos,True,,,,,,,
Roudai,,,1346,,aire de repos,True,,,,,,,
A8 - LES TERRASSES DE PROVENCE,,ESCOTA,2242,,aire de service,True,,TotalEnergies Marketing France,TotalEnergies Marketing France,1003.0,150.0,FRHPCPNF059599TOTEM,10975
A8 - CAMBARETTE NORD,,ESCOTA,2121,nord,aire de service,True,,Ionity,Ionity,1543.0,350.0,FRIOYP9587534,11690
A8 - CAMBARETTE NORD,,ESCOTA,2121,nord,aire de service,True,,Tesla,Tesla,3000.0,150.0,FRTSLP5671,17502
Barcelone,,,1353,,aire de repos,True,,,,,,,
St Hilaire,,,1354,,aire de repos,True,,,,,,,
A57 - LA BIGUE,,ESCOTA,2120,,aire de service,False,,,,,,,
A57 - LA CHABERTE,,ESCOTA,2140,,aire de service,False,,Ionity,Ionity,5952.0,350.0,FRIOYP9587555,11695
Sanary Nord,,,1313,nord,aire de repos,False,,,,,,,
Sanary Sud,,,1314,sud,aire de repos,False,,,,,,,
A50 - LES PLAINES BARONNES,,ESCOTA,2245,,aire de service,False,,ENGIE Vianeo,ENGIE Vianeo,3264.0,300.0,FRVIAP104105,18143
Pas d'Oullier,,,1327,,aire de repos,False,,,,,,,
A50 - LE LIOUQUET,,ESCOTA,2119,,aire de service,False,,ENGIE Vianeo,ENGIE Vianeo,3264.0,300.0,FRVIAP104104,18142
,,,2385,,aire de service,False,,TotalEnergies Marketing France,TotalEnergies Marketing France,400.0,150.0,FRHPCPNF067705TOTEM,11024
A8 - L'ARC,,ESCOTA,2243,,aire de service,True,,Shell Recharge,Shell Recharge,2691.0,300.0,FRSHEP3780497,16569
A8 - DE ROUSSET,,ESCOTA,2122,,aire de service,True,,Ionity,Ionity,5952.0,350.0,FRIOYP9587203,11568
A52 - PEYPIN,,ESCOTA,1233,,aire de service,False,,ENGIE Vianeo,ENGIE Vianeo,2064.0,300.0,FRVIAP104107,18145
A52 - BAUME DE MARRON,,ESCOTA,2123,,aire de service,False,,ENGIE Vianeo,ENGIE Vianeo,2064.0,300.0,FRVIAP104106,18144
,,,2427,,aire de service,False,,,,,,,
Aix Lattre de Tassigny,,,1234,,aire de service,False,,Plenitude On The Road,Plenitude On The Road,702.0,150.0,FRPLNP11293199,14844
Meyrargues,,,1363,,aire de repos,False,,,,,,,
Meyrargues Est,,,2132,est,aire de repos,False,,,,,,,
A51 - MEYRARGUES-FONTBELLE,,ESCOTA,2244,,aire de service,False,,Ionity,Ionity,4486.0,350.0,FRIOYP9587340,11619
Pont Mirabeau,,,1371,,aire de repos,False,,,,,,,
Jouques,,,1374,,aire de repos,False,,,,,,,
Volx Ouest,,,1240,ouest,aire de service,False,,TotalEnergies Marketing France,TotalEnergies Marketing France,400.0,150.0,FRHPCPNF080044TOTEM,11096
A51 - VOLX,,ESCOTA,2133,,aire de service,False,,,,,,,
A51 - MANOSQUE,,ESCOTA,2239,,aire de service,False,,TotalEnergies Marketing France,TotalEnergies Marketing France,450.0,150.0,FRHPCPNF080045TOTEMSA,11097
Ganagobie Est,,,1403,est,aire de repos,False,,,,,,,
Ganagobie Ouest,,,1404,ouest,aire de repos,False,,,,,,,
A51 - AUBIGNOSC OUEST,,ESCOTA,2131,ouest,aire de service,False,,ENGIE Vianeo,ENGIE Vianeo,3264.0,300.0,FRVIAP104113,18151
A51 - AUBIGNOSC EST,,ESCOTA,2240,est,aire de service,False,,ENGIE Vianeo,ENGIE Vianeo,2664.0,300.0,FRVIAP104112,18150
Peyruis Les Mees,,,1411,,aire de repos,False,,,,,,,
A8 - L'ESTEREL,,ESCOTA,2137,,aire de service,True,,TotalEnergies Marketing France,TotalEnergies Marketing France,3700.0,300.0,FRHPCPNF080360TIERSTOTEMSA,11160
A8 - LES BREGUIERES NORD,,ESCOTA,2247,nord,aire de service,True,,Ionity,Ionity,2943.0,350.0,FRIOYP9587542,11692
A8 - LES BREGUIERES SUD,,ESCOTA,2134,sud,aire de service,True,,TotalEnergies Marketing France,TotalEnergies Marketing France,3400.0,300.0,FRHPCPNF078564,11081
Piccolaret,,,1361,,aire de repos,True,,,,,,,
A8 - BEAUSOLEIL,,ESCOTA,2136,,aire de service,True,,CityFMET,SPIE CityNetworks,2810.0,300.0,FREVAP06012A,10218
A8 - LA SCOPERTA,,ESCOTA,2135,,aire de service,True,,ENGIE Vianeo,ENGIE Vianeo,3434.0,300.0,FRVIAP103114,18136
