,id_station_itinerance,periode,periode_h,nb_pdc,hs,inactif,sature,surcharge,actif,sature_h,surcharge_h,periode_iso
166,FRATLPFR00303,2025-05-28,22,9,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 22:00:00
167,FRATLPFR00303,2025-05-28,23,9,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 23:00:00
168,FRATLPFR00304,2025-05-28,0,9,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 00:00:00
169,FRATLPFR00304,2025-05-28,1,9,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 01:00:00
170,FRATLPFR00304,2025-05-28,2,9,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 02:00:00
171,FRATLPFR00304,2025-05-28,3,9,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 03:00:00
172,FRATLPFR00304,2025-05-28,4,9,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 04:00:00
173,FRATLPFR00304,2025-05-28,5,9,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 05:00:00
174,FRATLPFR00304,2025-05-28,6,9,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 06:00:00
175,FRATLPFR00304,2025-05-28,7,9,0.0,55.0,0.0,0.0,5.0,False,False,2025-05-28 07:00:00
176,FRATLPFR00304,2025-05-28,8,9,0.0,40.0,0.0,0.0,20.0,False,False,2025-05-28 08:00:00
177,FRATLPFR00304,2025-05-28,9,9,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 09:00:00
178,FRATLPFR00304,2025-05-28,10,9,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 10:00:00
179,FRATLPFR00304,2025-05-28,11,9,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 11:00:00
180,FRATLPFR00304,2025-05-28,12,9,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 12:00:00
181,FRATLPFR00304,2025-05-28,13,9,0.0,40.0,0.0,0.0,20.0,False,False,2025-05-28 13:00:00
182,FRATLPFR00304,2025-05-28,14,9,0.0,45.0,0.0,0.0,15.0,False,False,2025-05-28 14:00:00
183,FRATLPFR00304,2025-05-28,15,9,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 15:00:00
184,FRATLPFR00304,2025-05-28,16,9,0.0,55.0,0.0,0.0,5.0,False,False,2025-05-28 16:00:00
185,FRATLPFR00304,2025-05-28,17,9,0.0,0.0,0.0,0.0,60.0,False,False,2025-05-28 17:00:00
186,FRATLPFR00304,2025-05-28,18,9,0.0,55.0,0.0,0.0,5.0,False,False,2025-05-28 18:00:00
187,FRATLPFR00304,2025-05-28,19,9,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 19:00:00
188,FRATLPFR00304,2025-05-28,20,9,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 20:00:00
189,FRATLPFR00304,2025-05-28,21,9,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 21:00:00
190,FRATLPFR00304,2025-05-28,22,9,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 22:00:00
191,FRATLPFR00304,2025-05-28,23,9,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 23:00:00
192,FRATLPFR00307,2025-05-28,0,23,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 00:00:00
193,FRATLPFR00307,2025-05-28,1,23,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 01:00:00
194,FRATLPFR00307,2025-05-28,2,23,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 02:00:00
195,FRATLPFR00307,2025-05-28,3,23,0.0,60.0,0.0,0.0,0.0,False,False,2025-05-28 03:00:00
196,FRATLPFR00307,2025-05-28,4,23,0.0,50.0,0.0,0.0,10.0,False,False,2025-05-28 04:00:00
197,FRATLPFR00307,2025-05-28,5,23,0.0,40.0,0.0,0.0,20.0,False,False,2025-05-28 05:00:00
198,FRATLPFR00307,2025-05-28,6,23,0.0,20.0,0.0,0.0,40.0,False,False,2025-05-28 06:00:00
199,FRATLPFR00307,2025-05-28,7,23,0.0,50.0,0.0,0.0,10.0,False,False,2025-05-28 07:00:00
