,id_station_itinerance,periode,occupe,hors_service,libre,nb_pdc,hs,inactif,sature,surcharge,actif,pleine_occ,state
252168,FRIOYP188,2025-08-31 14:00:00+00:00,3,0,3,6,False,False,False,False,True,False,3
252169,FRIOYP188,2025-08-31 14:05:00+00:00,4,0,2,6,False,False,False,False,True,False,3
252170,FRIOYP188,2025-08-31 14:10:00+00:00,6,0,0,6,False,False,True,False,False,True,5
252171,FRIOYP188,2025-08-31 14:15:00+00:00,5,0,1,6,False,False,False,True,False,True,4
252172,FRIOYP188,2025-08-31 14:20:00+00:00,6,0,0,6,False,False,True,False,False,True,5
252173,FRIOYP188,2025-08-31 14:25:00+00:00,4,0,2,6,False,False,False,False,True,False,3
252174,FRIOYP188,2025-08-31 14:30:00+00:00,3,0,3,6,False,False,False,False,True,False,3
252175,FRIOYP188,2025-08-31 14:35:00+00:00,3,0,3,6,False,False,False,False,True,False,3
252176,FRIOYP188,2025-08-31 14:40:00+00:00,5,0,1,6,False,False,False,True,False,False,4
252177,FRIOYP188,2025-08-31 14:45:00+00:00,6,0,0,6,False,False,True,False,False,True,5
252178,FRIOYP188,2025-08-31 14:50:00+00:00,5,0,1,6,False,False,False,True,False,True,4
252179,FRIOYP188,2025-08-31 14:55:00+00:00,6,0,0,6,False,False,True,False,False,True,5
252180,FRIOYP188,2025-08-31 15:00:00+00:00,5,0,1,6,False,False,False,True,False,True,4
252181,FRIOYP188,2025-08-31 15:05:00+00:00,6,0,0,6,False,False,True,False,False,True,5
252182,FRIOYP188,2025-08-31 15:10:00+00:00,5,0,1,6,False,False,False,True,False,True,4
252183,FRIOYP188,2025-08-31 15:15:00+00:00,5,0,1,6,False,False,False,True,False,True,4
252184,FRIOYP188,2025-08-31 15:20:00+00:00,6,0,0,6,False,False,True,False,False,True,5
252185,FRIOYP188,2025-08-31 15:25:00+00:00,5,0,1,6,False,False,False,True,False,True,4
252186,FRIOYP188,2025-08-31 15:30:00+00:00,6,0,0,6,False,False,True,False,False,True,5
252187,FRIOYP188,2025-08-31 15:35:00+00:00,5,0,1,6,False,False,False,True,False,True,4
252188,FRIOYP188,2025-08-31 15:40:00+00:00,5,0,1,6,False,False,False,True,False,True,4
252189,FRIOYP188,2025-08-31 15:45:00+00:00,5,0,1,6,False,False,False,True,False,True,4
252190,FRIOYP188,2025-08-31 15:50:00+00:00,5,0,1,6,False,False,False,True,False,True,4
252191,FRIOYP188,2025-08-31 15:55:00+00:00,6,0,0,6,False,False,True,False,False,True,5
252192,FRIOYP188,2025-08-31 16:00:00+00:00,4,0,2,6,False,False,False,False,True,False,3
252193,FRIOYP188,2025-08-31 16:05:00+00:00,5,0,1,6,False,False,False,True,False,False,4
252194,FRIOYP188,2025-08-31 16:10:00+00:00,5,0,1,6,False,False,False,True,False,False,4
252195,FRIOYP188,2025-08-31 16:15:00+00:00,4,0,2,6,False,False,False,False,True,False,3
252196,FRIOYP188,2025-08-31 16:20:00+00:00,3,0,3,6,False,False,False,False,True,False,3
252197,FRIOYP188,2025-08-31 16:25:00+00:00,2,0,4,6,False,False,False,False,True,False,3
252198,FRIOYP188,2025-08-31 16:30:00+00:00,1,0,5,6,False,False,False,False,True,False,3
252199,FRIOYP188,2025-08-31 16:35:00+00:00,1,0,5,6,False,False,False,False,True,False,3
252200,FRIOYP188,2025-08-31 16:40:00+00:00,2,0,4,6,False,False,False,False,True,False,3
252201,FRIOYP188,2025-08-31 16:45:00+00:00,2,0,4,6,False,False,False,False,True,False,3
252202,FRIOYP188,2025-08-31 16:50:00+00:00,3,0,3,6,False,False,False,False,True,False,3
252203,FRIOYP188,2025-08-31 16:55:00+00:00,3,0,3,6,False,False,False,False,True,False,3
